MN_ID,MaterialName,ShortName,MNDate,MNMDate,MN_Status,LastEditDate,ExpDays,ShortCode,ProductCode,LID,Margin,SetZero,GSTID,GSTValue,GSTIDTemp,GSTValueTemp,RECENTCOSTPRICE,RECENTSALESPRICE,DiscountStatus,MRP
4117,cover small ,cover small ,2022-12-02 18:26:00,2022-12-02 18:26:00,A,2023-01-31 14:49:42.550,NULL,,4117,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,15.00
4118,cover medium,cover medium,2022-12-02 18:29:00,2022-12-02 18:29:00,A,2023-01-31 14:49:31.713,NULL,,4118,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,25.00
4119,inji poondu paste aatchi Rs.5,Rs.5 ஆச்சி இஞ்சி பூண்டு பேஸ்ட்,2022-12-02 19:00:00,2022-12-02 19:00:00,A,2026-01-29 20:09:55.053,NULL,,4119,0,0.00,0,0,0.00,0,0.00,3.85,4.50,1,5.00
4120,avt gold cup 250g jar 105RS,avt gold cup 250g jar 105RS,2022-12-02 19:05:00,2022-12-02 19:05:00,A,2023-06-07 19:41:55.343,NULL,,4120,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,105.00
4121,avt gold cup 250g jar 105+RS,avt gold cup 250g jar 105+RS,2022-12-02 19:26:00,2022-12-02 19:26:00,A,2022-12-02 19:26:07.100,0.00,None,4121,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
4122,milagai thool ag 50g saram,மிளகாய் தூள் AG 50g சரம்,2022-12-03 10:56:00,2022-12-03 10:56:00,A,2023-11-21 20:21:44.057,NULL,,4122,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,150.00
4123,bleaching powder.100g Rs.12,bleaching powder.100g Rs.12,2022-12-03 12:16:00,2022-12-03 12:16:00,A,2023-01-09 14:05:00.460,NULL,,4123,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,12.00
4124,ice cream,ஐஸ் கிரிம்,2022-12-03 12:25:00,2022-12-03 12:25:00,A,2022-12-03 12:27:41.920,NULL,,4124,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
4125,DD Ice cream,ஐஸ் கிரிம் 35RS,2022-12-03 12:29:00,2022-12-03 12:29:00,A,2023-02-15 09:47:21.367,NULL,,4125,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,35.00
4126,chikken 65 masala Rs.10,Rs.10 சிக்கன் 65 மசாலா,2022-12-03 12:38:00,2022-12-03 12:38:00,A,2026-01-06 14:30:51.760,NULL,,4126,0,0.00,0,0,0.00,0,0.00,7.30,9.00,1,10.00
4127,bleaching powder 200g Rs.32,200g பிளீச்சிங் பவுடர்,2022-12-03 12:44:00,2022-12-03 12:44:00,A,2023-11-08 11:24:29.190,NULL,,4127,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,32.00
4128,sivappu merun 40g smk,40g மெருன் குங்குமம்smk,2022-12-03 13:58:00,2022-12-03 13:58:00,A,2025-02-09 21:05:51.060,NULL,,4128,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,20.00
4129,sivappu 40g smk,40g சிவப்புsmk,2022-12-03 14:01:00,2022-12-03 14:01:00,A,2024-10-10 19:57:33.207,NULL,,4129,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,20.00
4130,viputhi 50g Rs.18,50g விபூதி,2022-12-03 14:04:00,2022-12-03 14:04:00,A,2026-01-29 21:15:50.303,NULL,,4130,0,0.00,0,0,0.00,0,0.00,3.80,10.00,1,18.00
4131,veppennai 100ml ,100ml வேப்ப எண்ணெய் PKT,2022-12-03 14:05:00,2022-12-03 14:05:00,A,2026-01-22 17:39:48.780,NULL,,4131,0,0.00,0,0,0.00,0,0.00,18.30,25.00,1,40.00
4132,viputhi 25g Rs.5,25g விபூதி Rs.5,2022-12-03 14:09:00,2022-12-03 14:09:00,A,2026-01-29 17:31:43.603,NULL,,4132,0,0.00,0,0,0.00,0,0.00,2.00,4.00,1,5.00
4133,sivappu Rs.5,Rs.5 சிவப்பு ,2022-12-03 14:13:00,2022-12-03 14:13:00,A,2024-11-06 10:35:44.093,NULL,,4133,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,5.00
4134,sivappu merun Rs.5,Rs.5மெருன் சிவப்பு,2022-12-03 14:14:00,2022-12-03 14:14:00,A,2025-09-24 18:39:13.597,NULL,,4134,0,0.00,0,0,0.00,0,0.00,3.00,4.00,1,5.00
4135,yippee noodles Rs.53,yippee noodles Rs.53,2022-12-03 14:21:00,2022-12-03 14:21:00,A,2023-10-07 14:05:44.753,NULL,,4135,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,53.00
4136,himalaya almond&rose Rs.30,himalaya almond&rose Rs.30,2022-12-03 16:22:00,2022-12-03 16:22:00,A,2023-03-14 21:01:11.187,NULL,,4136,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,30.00
4137,ravai ramanas 500g,500gரவை ரமணாஸ்,2022-12-03 16:39:00,2022-12-03 16:39:00,A,2023-02-18 12:52:32.273,NULL,,4137,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,43.00
4138,saffola oats 500g Rs.89,saffola oats 500g Rs.89,2022-12-03 17:35:00,2022-12-03 17:35:00,A,2023-06-20 14:22:44.893,NULL,,4138,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,89.00
4139,pears soap green Rs.50,pears soap green Rs.50,2022-12-03 17:49:00,2022-12-03 17:49:00,A,2023-09-15 18:38:42.660,NULL,,4139,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,50.00
4140,cinthol og Rs.35,cinthol og Rs.35,2022-12-03 17:51:00,2022-12-03 17:51:00,A,2023-03-15 21:32:46.183,NULL,,4140,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,35.00
4141,margo Rs.35+,margo Rs.35+,2022-12-03 17:54:00,2022-12-03 17:54:00,A,2022-12-03 17:54:09.510,0.00,None,4141,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
4142,margo Rs.42+,margo Rs.42+,2022-12-03 17:55:00,2022-12-03 17:55:00,A,2022-12-03 17:54:52.863,0.00,None,4142,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
4143,margo Rs.4+,margo Rs.4+,2022-12-03 17:55:00,2022-12-03 17:55:00,A,2022-12-03 17:54:58.813,0.00,None,4143,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
4144,margo Rs.42++,margo Rs.42++,2022-12-03 17:55:00,2022-12-03 17:55:00,A,2022-12-03 17:55:03.900,0.00,None,4144,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
4145,margo  Rs.140,margo  Rs.140,2022-12-03 17:55:00,2022-12-03 17:55:00,A,2022-12-03 17:55:29.063,0.00,None,4145,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
4146,margo Rs.140,margo Rs.140,2022-12-03 17:56:00,2022-12-03 17:56:00,A,2022-12-03 17:55:49.353,NULL,,4146,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,42.00
4147,margo+ Rs.42,margo+ Rs.42,2022-12-03 17:57:00,2022-12-03 17:57:00,A,2022-12-03 17:56:52.293,0.00,None,4147,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
4148,vanaspathi dalda 1.ltr,1L டால்டா,2022-12-03 18:16:00,2022-12-03 18:16:00,A,2026-01-29 19:07:24.397,NULL,,4148,0,0.00,0,0,0.00,0,0.00,133.00,150.00,1,0.00
4149,vanaspathi dalda 500ml,500ml  டால்டா,2022-12-03 18:17:00,2022-12-03 18:17:00,A,2026-01-29 15:57:12.953,NULL,,4149,0,0.00,0,0,0.00,0,0.00,67.00,85.00,1,0.00
4150,vanaspathi dalda 200ml,200ml டால்டா,2022-12-03 18:18:00,2022-12-03 18:18:00,A,2026-01-29 11:34:56.957,NULL,,4150,0,0.00,0,0,0.00,0,0.00,28.00,35.00,1,0.00
4151,vanaspathi dalda 100ml,100ml டால்டா,2022-12-03 18:19:00,2022-12-03 18:19:00,A,2026-01-29 17:10:24.577,NULL,,4151,0,0.00,0,0,0.00,0,0.00,13.70,20.00,1,0.00
4152,vanaspathi dalda 50ml,50ml டால்டா,2022-12-03 18:20:00,2022-12-03 18:20:00,A,2026-01-29 17:34:00.343,NULL,,4152,0,0.00,0,0,0.00,0,0.00,6.95,9.00,1,0.00
4153,ponds dream Rs.345,பாண்ட்ஸ் ட்ரிம் Rs.345,2022-12-04 11:53:00,2022-12-04 11:53:00,A,2023-02-13 19:24:56.790,NULL,,4153,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,345.00
4154,oil vimal gold sf 1ltr,oil vimal gold sf 1ltr,2022-12-04 11:58:00,2022-12-04 11:58:00,A,2023-05-08 11:32:09.163,NULL,,4154,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
4155,theepam yennaie 1ltr pk,1ltr தீபம் எண்ணெய் pkt,2022-12-04 13:06:00,2022-12-04 13:06:00,A,2025-08-13 13:52:21.060,NULL,,4155,0,0.00,0,0,0.00,0,0.00,135.00,145.00,1,210.00
4156,puzhunkal arisi,puzhunkal arisi,2022-12-04 15:51:00,2022-12-04 15:51:00,A,2022-12-07 20:03:10.573,NULL,,4156,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,900.00
4157,oil VOM 1ltr,VOM 1ltr,2022-12-05 18:10:00,2022-12-05 18:10:00,A,2023-08-31 11:31:04.350,NULL,,4157,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,120.00
4158,perunkayam katti 25g,perunkayam katti 25g,2022-12-06 16:31:00,2022-12-06 16:31:00,A,2023-02-13 19:38:50.707,NULL,,4158,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,50.00
4159,orange red colour,ஆரஞ்சு ரெட் மிட்டாய்பவுடர்,2022-12-07 10:05:00,2022-12-07 10:05:00,A,2026-01-29 21:28:18.160,NULL,,4159,0,0.00,0,0,0.00,0,0.00,1.57,3.00,1,3.00
4160,kesari kalar Red,கேசரி கலர் ரெட்,2022-12-07 10:17:00,2022-12-07 10:17:00,A,2026-01-29 18:47:23.557,NULL,,4160,0,0.00,0,0,0.00,0,0.00,1.56,3.00,1,3.00
4161,lemon yellow colour,லெமன் மிட்டாய் பவுடர்,2022-12-07 10:19:00,2022-12-07 10:19:00,A,2026-01-29 14:42:24.517,NULL,,4161,0,0.00,0,0,0.00,0,0.00,1.57,3.00,1,3.00
4162,chikkan masala 65 50gm,50g சிக்கன் 65 சக்தி,2022-12-07 10:54:00,2022-12-07 10:54:00,A,2026-01-29 11:48:42.413,NULL,,4162,0,0.00,0,0,0.00,0,0.00,22.75,28.00,1,34.50
4163,kimia dates 400g Rs.310,kimia dates 400g Rs.310,2022-12-07 12:48:00,2022-12-07 12:48:00,A,2023-11-18 16:13:05.470,NULL,,4163,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,310.00
4164,zahdi seedless dates 500g,zahdi seedless dates 500g,2022-12-07 12:51:00,2022-12-07 12:51:00,A,2023-08-30 16:43:54.427,NULL,,4164,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,140.00
4165,5 star Rs.5,Rs.5 5 star,2022-12-07 16:30:00,2022-12-07 16:30:00,A,2026-01-29 17:23:32.167,NULL,,4165,0,0.00,0,0,0.00,0,0.00,4.41,5.00,1,5.00
4166,kitkat Rs.10,Rs.10 kitkat,2022-12-07 16:33:00,2022-12-07 16:33:00,A,2026-01-29 20:41:52.220,NULL,,4166,0,0.00,0,0,0.00,0,0.00,8.68,9.60,1,10.00
4167,kitkat Rs.5,Rs.5 Kitkat Box,2022-12-07 16:36:00,2022-12-07 16:36:00,A,2025-11-29 16:25:49.217,NULL,,4167,0,0.00,0,0,0.00,0,0.00,260.00,275.00,1,300.00
4168,perk Rs.10,Rs.10 PERK,2022-12-07 20:02:00,2022-12-07 20:02:00,A,2026-01-27 16:44:18.030,NULL,,4168,0,0.00,0,0,0.00,0,0.00,8.90,10.00,1,0.00
4169,milkybar Rs.5,Rs.5 மில்கிபார்,2022-12-07 20:04:00,2022-12-07 20:04:00,A,2026-01-28 11:41:23.400,NULL,,4169,0,0.00,0,0,0.00,0,0.00,4.22,4.75,1,5.00
4170,milkybar Rs.20,Rs.20 மில்கி பார்,2022-12-07 20:06:00,2022-12-07 20:06:00,A,2025-09-24 12:28:29.657,NULL,,4170,0,0.00,0,0,0.00,0,0.00,17.00,20.00,1,20.00
4171,yardley powder 250g Rs.230,yardley powder 250g Rs.230,2022-12-07 20:41:00,2022-12-07 20:41:00,A,2023-11-01 11:39:36.717,NULL,,4171,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,230.00
4172,yardley powder 100g Rs.135,100g யார்ட்லி பவுடர்,2022-12-08 11:02:00,2022-12-08 11:02:00,A,2026-01-28 11:52:01.690,NULL,,4172,0,0.00,0,0,0.00,0,0.00,105.43,120.00,1,133.00
4173,yardley powder 50g Rs.72,50g யார்ட்லி பவுடர்,2022-12-08 11:04:00,2022-12-08 11:04:00,A,2026-01-28 11:43:57.887,NULL,,4173,0,0.00,0,0,0.00,0,0.00,59.03,68.00,1,72.00
4174,panasonic battery AA Rs.16,panasonic battery AA Rs.16,2022-12-08 11:18:00,2022-12-08 11:18:00,A,2025-09-30 12:17:35.897,NULL,,4174,0,0.00,0,0,0.00,0,0.00,8.30,12.00,1,16.00
4175,panasonic battery AAa Rs.15,Rs.15 panasonic battery AAA,2022-12-08 11:27:00,2022-12-08 11:27:00,A,2024-01-07 20:21:12.850,NULL,,4175,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,15.00
4176,vatika 75ml Rs.45,75ml vatika hair oil  ,2022-12-08 11:35:00,2022-12-08 11:35:00,A,2025-09-24 09:30:51.990,NULL,,4176,0,0.00,0,0,0.00,0,0.00,39.27,43.00,1,45.00
4177,vatika 150ml Rs.97,150ml vatika hair oil,2022-12-08 11:36:00,2022-12-08 11:36:00,A,2024-11-08 19:58:53.557,NULL,,4177,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,82.00
4178,vatika 300ml Rs.180,300ml vatika hair oil,2022-12-08 11:36:00,2022-12-08 11:36:00,A,2025-08-28 14:06:17.567,NULL,,4178,0,0.00,0,0,0.00,0,0.00,153.82,197.00,1,199.00
4179,dabur amla hair.oil 300ml ,dabur amla hair.oil 300ml ,2022-12-08 11:38:00,2022-12-08 11:38:00,A,2023-08-20 07:31:55.973,NULL,,4179,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,145.00
4180,Fair & handsome 15g Rs.35,Fair & handsome 15g Rs.35,2022-12-08 11:44:00,2022-12-08 11:44:00,A,2023-07-08 19:14:18.140,NULL,,4180,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,35.00
4181,allout set Rs.95,allout set Rs.95,2022-12-08 11:47:00,2022-12-08 11:47:00,A,2025-10-26 15:50:45.510,NULL,,4181,0,0.00,0,0,0.00,0,0.00,83.77,91.00,1,95.00
4182,poondu chinna,poondu chinna,2022-12-09 17:25:00,2022-12-09 17:25:00,A,2022-12-09 17:25:11.603,0.00,None,4182,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
4183,chakravrthi soap Rs.10 (w),chakravrthi soap Rs.10 (w),2022-12-10 10:13:00,2022-12-10 10:13:00,A,2022-12-10 10:12:30.293,0.00,None,4183,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
4184,chakravrthi soap Rs.10(W),ரூ.10 சக்கரவர்த்தி  சோப் வெள்ளை,2022-12-10 10:13:00,2022-12-10 10:13:00,A,2025-09-25 09:45:28.487,NULL,,4184,0,0.00,0,0,0.00,0,0.00,8.00,9.00,1,10.00
4185,pantene shampoo 180ml.Rs.195,pantene shampoo 180ml.Rs.195,2022-12-10 10:45:00,2022-12-10 10:45:00,A,2025-09-23 11:38:14.487,NULL,,4185,0,0.00,0,0,0.00,0,0.00,145.39,185.00,1,195.00
4186,poondu sinnathu kg,பூண்டு சின்னது,2022-12-10 11:06:00,2022-12-10 11:06:00,A,2026-01-25 15:08:29.947,NULL,,4186,0,0.00,0,0,0.00,0,0.00,140.00,170.00,1,0.00
4187,ravai samba elite 500g,500g எலைட் சம்பா ரவை  பச்சை  ,2022-12-10 13:29:00,2022-12-10 13:29:00,A,2024-06-05 11:55:56.180,NULL,,4187,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,48.00
4188,panai vellam,பனை வெல்லம்,2022-12-11 15:34:00,2022-12-11 15:34:00,A,2026-01-29 10:36:17.110,NULL,,4188,0,0.00,0,0,0.00,0,0.00,62.00,72.00,1,0.00
4189,ponds sandal Rs.135,100g  பாண்ட்ஸ் சண்டெல்,2022-12-12 11:05:00,2022-12-12 11:05:00,A,2026-01-10 20:51:58.337,NULL,,4189,0,0.00,0,0,0.00,0,0.00,119.04,127.00,1,135.00
4190,horlicks women+ 400g jar Rs.325,400g ஹார்லிக்ஸ் woman+ Jar,2022-12-12 12:40:00,2022-12-12 12:40:00,A,2023-06-18 16:13:12.580,NULL,,4190,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,325.00
4191,surf excel(T&L)1ltr pouch,surf excel(T&L)1ltr pouch,2022-12-12 14:26:00,2022-12-12 14:26:00,A,2022-12-12 14:26:13.893,0.00,None,4191,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
4192,surf excel(T&L)1ltr pouch Rs.185,சர்ப் எக்சல் (T&L)1ltr pouch Rs.185,2022-12-12 14:26:00,2022-12-12 14:26:00,A,2023-09-21 08:46:37.583,NULL,,4192,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,185.00
4193,surf excel(F&L)1ltr pouch Rs.199,சர்ப் எக்சல் (F&L)1ltr pouch Rs.199,2022-12-12 14:28:00,2022-12-12 14:28:00,A,2023-06-19 13:24:46.560,NULL,,4193,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,199.00
4194,amurthanjan yellow Rs.40,Rs.40.அமுர்தான்ஜன் yellow,2022-12-12 18:10:00,2022-12-12 18:10:00,A,2024-02-12 18:53:29.020,NULL,,4194,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,40.00
4195,amurthanjan green Rs.40 ,Rs.40.அமுர்தான்ஜன் green,2022-12-12 18:11:00,2022-12-12 18:11:00,A,2023-12-14 18:24:42.557,NULL,,4195,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,40.00
4196,sunfeast super milk,sunfeast super milk,2022-12-12 18:28:00,2022-12-12 18:28:00,A,2023-03-12 20:55:17.447,NULL,,4196,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,10.00
4197,sunfeast super milk rs.5,sunfeast super milk rs.5,2022-12-12 18:32:00,2022-12-12 18:32:00,A,2023-03-11 21:44:56.560,NULL,,4197,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,5.00
4198,cup samBrani mangaldeep,cup samBrani mangaldeep,2022-12-12 19:01:00,2022-12-12 19:01:00,A,2022-12-12 19:00:38.537,0.00,None,4198,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
4199,cup mangaldeep,cup mangaldeep,2022-12-12 19:02:00,2022-12-12 19:02:00,A,2022-12-12 19:01:39.547,0.00,None,4199,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
4200,cup mangaldeep treya,சாம்ராணி.ம.தீப் கப் treya,2022-12-12 19:02:00,2022-12-12 19:02:00,A,2022-12-12 19:03:06.097,NULL,,4200,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,75.00
4201,cup mangaldeep treya sambrani,சாம்ராணி.ம.தீப் கப் treya,2022-12-12 19:04:00,2022-12-12 19:04:00,A,2022-12-12 19:04:22.280,NULL,,4201,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,75.00
4202,sambrani cup mangaldeep treya,சாம்ராணி.ம.தீப் கப் treya,2022-12-12 19:06:00,2022-12-12 19:06:00,A,2023-02-17 11:47:50.177,NULL,,4202,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,75.00
4203,gillete cream Rs.35,gillete cream Rs.35,2022-12-12 19:12:00,2022-12-12 19:12:00,A,2023-01-30 10:43:17.940,NULL,,4203,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,35.00
4204,gillete guard Rs.130 ,gillete guard Rs.130 ,2022-12-12 19:21:00,2022-12-12 19:21:00,A,2023-03-15 20:28:59.027,NULL,,4204,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,130.00
4205,gillete guard blate.3pcs Rs.28,gillete guard blate.3pcs Rs.28,2022-12-12 19:22:00,2022-12-12 19:22:00,A,2023-07-07 18:34:14.477,NULL,,4205,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,28.00
4206,gillete guard plate Rs.35,gillete guard plate Rs.35,2022-12-12 19:23:00,2022-12-12 19:23:00,A,2023-03-14 11:18:18.597,NULL,,4206,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,35.00
4207,gillete guard Rs.95,gillete guard Rs.95,2022-12-12 19:27:00,2022-12-12 19:27:00,A,2023-06-16 13:03:50.540,NULL,,4207,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,95.00
4208,gillete machine set Rs.24,gillete machine set Rs.24,2022-12-12 19:28:00,2022-12-12 19:28:00,A,2023-03-12 09:58:50.157,NULL,,4208,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,24.00
4209,Gillete WINNER blade,Gillete WINNER blade,2022-12-12 19:31:00,2022-12-12 19:31:00,A,2023-06-14 09:49:52.803,NULL,,4209,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,26.00
4210,gillete WINKINSON,gillete WINKINSON,2022-12-12 19:32:00,2022-12-12 19:32:00,A,2023-07-07 18:34:05.827,NULL,,4210,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,25.00
4211,meera herbal 40g Rs.39,மீரா சீக்காய் 40g Rs.39,2022-12-12 19:39:00,2022-12-12 19:39:00,A,2025-04-19 19:02:19.407,NULL,,4211,0,0.00,0,0,0.00,0,0.00,35.45,38.00,1,39.00
4212,goothrej Rs.33,goothrej Rs.33,2022-12-13 10:24:00,2022-12-13 10:24:00,A,2022-12-13 10:24:48.823,NULL,,4212,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,33.00
4213,godrej expert cream Rs.15,Rs.15 Godrej Expert Cream ,2022-12-13 10:29:00,2022-12-13 10:29:00,A,2024-07-07 09:26:45.167,NULL,,4213,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,15.00
4214,godrej Rs.33,godrej Rs.33,2022-12-13 10:30:00,2022-12-13 10:30:00,A,2024-03-30 15:47:36.380,NULL,,4214,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,33.00
4215,godrej expert (original),Godrej (SHAMPOO HAIR COLOUR),2022-12-13 10:33:00,2022-12-13 10:33:00,A,2024-03-30 15:40:44.277,NULL,,4215,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,15.00
4216,himalaya baby hair oil 100ml Rs.125,100ml ஹிமாலயா பேபி  hair oil,2022-12-13 10:43:00,2022-12-13 10:43:00,A,2023-04-27 12:35:20.513,NULL,,4216,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,125.00
4217,himalaya baby 50ml hair oil Rs.70,himalaya baby 50ml hair oil Rs.70,2022-12-13 10:44:00,2022-12-13 10:44:00,A,2023-02-12 16:48:49.817,NULL,,4217,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,70.00
4218,nandhi 2d,நந்தி2d,2022-12-13 10:58:00,2022-12-13 10:58:00,A,2023-03-26 19:28:10.420,NULL,,4218,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,1250.00
4219,Fair & lovely 50g Rs.110,Fair & lovely 50g Rs.110,2022-12-13 11:29:00,2022-12-13 11:29:00,A,2023-01-31 11:46:41.593,NULL,,4219,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,110.00
4220,Fair & lovely 50g Rs.118,Fair & lovely 50g Rs.118,2022-12-13 11:30:00,2022-12-13 11:30:00,A,2023-01-31 11:46:29.513,NULL,,4220,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,118.00
4221,goodKnight gold flash set Rs.109,goodKnight gold flash set Rs.109,2022-12-13 11:35:00,2022-12-13 11:35:00,A,2023-04-29 20:29:30.200,NULL,,4221,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,109.00
4222,himalaya baby powder 100g.Rs.83,himalaya baby powder 100g.Rs.83,2022-12-13 11:49:00,2022-12-13 11:49:00,A,2023-02-21 18:13:18.980,NULL,,4222,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,83.00
4223,himalaya orange face wash Rs.79,himalaya orange face wash Rs.79,2022-12-13 13:35:00,2022-12-13 13:35:00,A,2023-03-03 14:10:26.920,NULL,,4223,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,79.00
4224,ks Spray Rs.65&62 pkt,ks Spray Rs.65&62 pkt,2022-12-13 13:44:00,2022-12-13 13:44:00,A,2025-09-23 11:33:27.423,NULL,,4224,0,0.00,0,0,0.00,0,0.00,53.00,59.00,1,65.00
4225,head & shoulder heirfal Rs.200,head & shoulder heirfal Rs.200,2022-12-13 13:56:00,2022-12-13 13:56:00,A,2024-08-30 19:16:33.180,NULL,,4225,0,0.00,0,0,0.00,0,0.00,185.00,190.00,1,200.00
4226,head & shoulder silky 180ml Rs.197,head & shoulder silky 180ml Rs.197,2022-12-13 13:57:00,2022-12-13 13:57:00,A,2022-12-13 13:57:35.807,NULL,,4226,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,197.00
4227,head & shoulder smooth silky Rs.197,head & shoulder smooth silky ,2022-12-13 13:59:00,2022-12-13 13:59:00,A,2025-10-12 13:48:34.143,NULL,,4227,0,0.00,0,0,0.00,0,0.00,170.00,182.00,1,197.00
4228,head & shoulder 2in1smooth.silky Rs.247,head & shoulder 2in1smooth.silky Rs.247,2022-12-13 14:35:00,2022-12-13 14:35:00,A,2022-12-13 14:34:34.150,0.00,None,4228,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
4229,head & shoulder 2in1smooth.silky Rs.245,head & shoulder 2in1smooth.silky Rs.245,2022-12-13 14:35:00,2022-12-13 14:35:00,A,2025-09-26 11:53:19.400,NULL,,4229,0,0.00,0,0,0.00,0,0.00,220.00,230.00,1,245.00
4230,head & shoulder silky black 180ml Rs.197,head & shoulder silky black 180ml Rs.197,2022-12-13 14:36:00,2022-12-13 14:36:00,A,2024-03-25 19:07:15.527,NULL,,4230,0,0.00,0,0,0.00,0,0.00,170.00,180.00,1,197.00
4231,head & shoulder anti herfal Rs.75,head & shoulder anti herfal Rs.75,2022-12-13 14:40:00,2022-12-13 14:40:00,A,2025-01-06 18:45:52.417,NULL,,4231,0,0.00,0,0,0.00,0,0.00,69.00,72.00,1,75.00
4232,head & shoulder neem 72ml Rs.75,head & shoulder neem 72ml Rs.75,2022-12-13 14:41:00,2022-12-13 14:41:00,A,2024-05-01 18:55:06.400,NULL,,4232,0,0.00,0,0,0.00,0,0.00,68.00,72.00,1,75.00
4233,head & shoulder black 72ml Rs.75,head & shoulder black 72ml Rs.75,2022-12-13 14:43:00,2022-12-13 14:43:00,A,2024-11-25 20:34:36.263,NULL,,4233,0,0.00,0,0,0.00,0,0.00,68.00,72.00,1,75.00
4234,head & shoulder smooth silky Rs.75,head & shoulder smooth silky Rs.75,2022-12-13 14:44:00,2022-12-13 14:44:00,A,2023-11-23 11:25:23.207,NULL,,4234,0,0.00,0,0,0.00,0,0.00,68.00,72.00,1,75.00
